ModelName,Dataset,Detail,precision,recall,hit,ndcg,mrr
MetaEmb,ml-100k-CTR,embedding(128);train_batch_size(8);lr(0.0001);,0.6517,0.5795,0.9655,0.707,0.8305
MetaEmb,ml-100k-CTR,embedding(128);train_batch_size(8);lr(0.001);,0.6517,0.5795,0.9655,0.707,0.8305
MetaEmb,ml-100k-CTR,embedding(128);train_batch_size(8);lr(0.01);,0.6517,0.5795,0.9655,0.707,0.8305
MetaEmb,ml-100k-CTR,embedding(128);train_batch_size(8);lr(0.05);,0.6517,0.5795,0.9655,0.707,0.8305
MetaEmb,ml-100k-CTR,embedding(128);train_batch_size(8);lr(0.1);,0.6517,0.5795,0.9655,0.707,0.8305
MetaEmb,ml-100k-CTR,embedding(128);train_batch_size(8);lr(0.2);,0.6517,0.5795,0.9655,0.707,0.8305
MetaEmb,ml-100k-CTR,embedding(128);train_batch_size(8);lr(0.5);,0.6517,0.5795,0.9655,0.707,0.8305
MetaEmb,ml-100k-CTR,embedding(128);train_batch_size(8);lr(1.0);,0.6448,0.5703,0.9655,0.7032,0.8305
