ModelName,Dataset,Detail,precision,recall,hit,ndcg,mrr
FOMeLU,ml-100k,embedding_size(16);train_batch_size(256);lr(0.0001);,0.5345,0.5345,1.0,0.5331,0.7359
FOMeLU,ml-100k,embedding_size(16);train_batch_size(256);lr(0.001);,0.5345,0.5345,1.0,0.5331,0.7359
FOMeLU,ml-100k,embedding_size(16);train_batch_size(256);lr(0.01);,0.5345,0.5345,1.0,0.5331,0.7359
FOMeLU,ml-100k,embedding_size(16);train_batch_size(256);lr(0.05);,0.5345,0.5345,1.0,0.5331,0.7359
FOMeLU,ml-100k,embedding_size(16);train_batch_size(256);lr(0.1);,0.5345,0.5345,1.0,0.5331,0.7359
FOMeLU,ml-100k,embedding_size(16);train_batch_size(256);lr(0.2);,0.5345,0.5345,1.0,0.5331,0.7359
FOMeLU,ml-100k,embedding_size(16);train_batch_size(256);lr(0.5);,0.5345,0.5345,1.0,0.5331,0.7359
FOMeLU,ml-100k,embedding_size(16);train_batch_size(256);lr(1.0);,0.5345,0.5345,1.0,0.5331,0.7359
