ModelName,Dataset,Detail,precision,recall,hit,ndcg,mrr
FOMeLU,ml-1m,embedding_size(8);train_batch_size(8);lr(0.0001);,0.5061,0.5061,1.0,0.5044,0.7016
FOMeLU,ml-1m,embedding_size(8);train_batch_size(8);lr(0.001);,0.5061,0.5061,1.0,0.5044,0.7016
FOMeLU,ml-1m,embedding_size(8);train_batch_size(8);lr(0.01);,0.5061,0.5061,1.0,0.5044,0.7016
FOMeLU,ml-1m,embedding_size(8);train_batch_size(8);lr(0.05);,0.5061,0.5061,1.0,0.5044,0.7016
FOMeLU,ml-1m,embedding_size(8);train_batch_size(8);lr(0.1);,0.5061,0.5061,1.0,0.5044,0.7016
FOMeLU,ml-1m,embedding_size(8);train_batch_size(8);lr(0.2);,0.5061,0.5061,1.0,0.5044,0.7016
FOMeLU,ml-1m,embedding_size(8);train_batch_size(8);lr(0.5);,0.5061,0.5061,1.0,0.5044,0.7016
FOMeLU,ml-1m,embedding_size(8);train_batch_size(8);lr(1.0);,0.5061,0.5061,1.0,0.5044,0.7016
