ModelName,Dataset,Detail,precision,recall,hit,ndcg,mrr
MetaEmb,book-crossing-CTR,embedding(32);train_batch_size(8);lr(0.0001);,0.4927,0.5597,0.9127,0.5538,0.6499
MetaEmb,book-crossing-CTR,embedding(32);train_batch_size(8);lr(0.001);,0.4927,0.5597,0.9127,0.5538,0.6499
MetaEmb,book-crossing-CTR,embedding(32);train_batch_size(8);lr(0.01);,0.4927,0.5597,0.9127,0.5538,0.6499
MetaEmb,book-crossing-CTR,embedding(32);train_batch_size(8);lr(0.05);,0.4927,0.5597,0.9127,0.5538,0.6499
MetaEmb,book-crossing-CTR,embedding(32);train_batch_size(8);lr(0.1);,0.4927,0.5597,0.9127,0.5538,0.6499
MetaEmb,book-crossing-CTR,embedding(32);train_batch_size(8);lr(0.2);,0.4927,0.5597,0.9127,0.5538,0.6499
MetaEmb,book-crossing-CTR,embedding(32);train_batch_size(8);lr(0.5);,0.4927,0.5597,0.9127,0.5538,0.6499
MetaEmb,book-crossing-CTR,embedding(32);train_batch_size(8);lr(1.0);,0.4927,0.5597,0.9127,0.5538,0.6499
