ModelName,Dataset,Detail,precision,recall,hit,ndcg,mrr
TaNP,ml-100k,embedding(256);train_batch_size(8);,0.5516,0.5516,1.0,0.5641,0.8011
TaNP,ml-100k,embedding(256);train_batch_size(16);,0.5419,0.5419,1.0,0.5522,0.7876
TaNP,ml-100k,embedding(256);train_batch_size(32);,0.5452,0.5452,1.0,0.5502,0.7452
TaNP,ml-100k,embedding(256);train_batch_size(64);,0.5194,0.5194,1.0,0.5218,0.7231
TaNP,ml-100k,embedding(256);train_batch_size(128);,0.5484,0.5484,1.0,0.5659,0.7903
TaNP,ml-100k,embedding(256);train_batch_size(256);,0.5387,0.5387,1.0,0.5508,0.7863
