ModelName,Dataset,Detail,precision,recall,hit,ndcg,mrr
TaNP,ml-1m,lr(0.0001);,0.5048,0.5048,0.9968,0.5048,0.7078
TaNP,ml-1m,lr(0.001);,0.5923,0.5923,0.9968,0.6079,0.8073
TaNP,ml-1m,lr(0.005);,0.5923,0.5923,0.9968,0.6079,0.8073
TaNP,ml-1m,lr(0.01);,0.5923,0.5923,0.9968,0.6079,0.8073
TaNP,ml-1m,lr(0.02);,0.5923,0.5923,0.9968,0.6079,0.8073
TaNP,ml-1m,lr(0.05);,0.5923,0.5923,0.9968,0.6079,0.8073
TaNP,ml-1m,lr(0.1);,0.5923,0.5923,0.9968,0.6079,0.8073
TaNP,ml-1m,lr(0.2);,0.5923,0.5923,0.9968,0.6079,0.8073
