ModelName,Dataset,Detail,precision,recall,hit,ndcg,mrr
FOMeLU,ml-1m,local_lr(5e-06);lr(5e-05);,0.4946,0.4946,1.0,0.4899,0.6904
FOMeLU,ml-1m,local_lr(5e-06);lr(0.005);,0.4946,0.4946,1.0,0.4899,0.6904
FOMeLU,ml-1m,local_lr(5e-06);lr(0.05);,0.4946,0.4946,1.0,0.4899,0.6904
FOMeLU,ml-1m,local_lr(0.0005);lr(5e-05);,0.4946,0.4946,1.0,0.4899,0.6904
FOMeLU,ml-1m,local_lr(0.0005);lr(0.005);,0.4946,0.4946,1.0,0.4899,0.6904
FOMeLU,ml-1m,local_lr(0.0005);lr(0.05);,0.4946,0.4946,1.0,0.4899,0.6904
FOMeLU,ml-1m,local_lr(0.005);lr(5e-05);,0.4946,0.4946,1.0,0.4899,0.6904
FOMeLU,ml-1m,local_lr(0.005);lr(0.005);,0.4946,0.4946,1.0,0.4899,0.6904
FOMeLU,ml-1m,local_lr(0.005);lr(0.05);,0.4946,0.4946,1.0,0.4899,0.6904
