ModelName,Dataset,Detail,precision,recall,hit,ndcg,mrr
LWA,ml-100k-local-CTR,lr(0.0001);,0.5483,0.5483,0.9828,0.5439,0.7218
LWA,ml-100k-local-CTR,lr(0.001);,0.5828,0.5828,1.0,0.5759,0.7313
LWA,ml-100k-local-CTR,lr(0.005);,0.6862,0.6862,1.0,0.6915,0.8204
LWA,ml-100k-local-CTR,lr(0.01);,0.6828,0.6828,1.0,0.6888,0.8204
LWA,ml-100k-local-CTR,lr(0.02);,0.6828,0.6828,1.0,0.6888,0.8204
LWA,ml-100k-local-CTR,lr(0.05);,0.6724,0.6724,1.0,0.6811,0.8204
LWA,ml-100k-local-CTR,lr(0.1);,0.6828,0.6828,1.0,0.6888,0.8204
LWA,ml-100k-local-CTR,lr(0.2);,0.6828,0.6828,1.0,0.6888,0.8204
