ModelName,Dataset,Detail,precision,recall,hit,ndcg,mrr
NLBA,ml-100k-CTR,embedding(16);train_batch_size(8);lr(0.01);recHiddenDim(32);,0.5655,0.4767,0.9138,0.5719,0.6626
